topic_id,abstract_count,abstract_share,topic_label,passes_min_share,passes_min_count,selected
1584,14,3.4765075005649325e-05,"ngdbs, graph databases, neural graph, ngdb, ember, ngdb zoo, gdbs",False,False,False
1585,14,3.4765075005649325e-05,"speculative decoding, request parallelism, adaserve, peft, speculation, speculative, neuroada",False,False,False
1586,14,3.4765075005649325e-05,"orthogonal fine, ivon, hoft, bayesianization, rank adaptation, givens, householder orthogonal",False,False,False
1587,14,3.4765075005649325e-05,"vasso, argsort operator, argsort, risk entropy, variance suppression, neural estimators, cdfs quantiles",False,False,False
1588,14,3.4765075005649325e-05,"judgment aggregation, legg hutter, legg, preference completion, strategy simulation, hutter, hutter agents",False,False,False
1589,14,3.4765075005649325e-05,"evaporation, wdn, sewer, _2 emissions, biochar, carbon satellite, gca",False,False,False
1590,14,3.4765075005649325e-05,"sludge, compressive strength, concrete, confined concrete, mix design, concrete strength, mineral exploration",False,False,False
1591,14,3.4765075005649325e-05,"divergence frontiers, data copying, gicdm, box generative, recall trade, perspective space, statistics gans",False,False,False
1592,14,3.4765075005649325e-05,"stress, stress detection, stress monitoring, everyday settings, flow states, stress levels, stress biomarkers",False,False,False
1593,14,3.4765075005649325e-05,"ncd, class discovery, labeled set, discovery ncd, novel class, unlabeled set, ncd problem",False,False,False
1594,14,3.4765075005649325e-05,"water quality, leeway, groundwater, leeway objects, hypoxia, bayesnf, salinization",False,False,False
1595,14,3.4765075005649325e-05,"podcast, voice ai, newspod, uniss, eou, spoken conversational, podtile",False,False,False
1596,14,3.4765075005649325e-05,"series generation, specklegram, wavestitch, pacodi, term time, ts, specklegram data",False,False,False
1597,14,3.4765075005649325e-05,"self anchoring, promptor, sayself, introspection, agent uq, reflective rationales, involuntary autobiographical",False,False,False
1598,14,3.4765075005649325e-05,"bioadapt, bioadapt mrc, bioasq, biomedical, biomedical question, factoid, biobert",False,False,False
1599,14,3.4765075005649325e-05,"anfis, resilience curves, outages, census tracts, wind farm, power outages, infrastructure resilience",False,False,False
1600,14,3.4765075005649325e-05,"sbir, zs sbir, shot sketch, sketch based, sketch, zs, sketchy",False,False,False
1601,14,3.4765075005649325e-05,"mvtpmsvm, bregman tweedie, mvtpmsvm model, aline, neural velocity, pglmc, tweedie",False,False,False
1602,14,3.4765075005649325e-05,"traffic data, spatiotemporal traffic, nrtc, tensor completion, traffic speed, traffic, lstc tubal",False,False,False
1603,14,3.4765075005649325e-05,"mix irls, mixtures subcubes, infinite descent, centroid encoder, subcubes, linear centroid, differential network",False,False,False
1604,14,3.4765075005649325e-05,"assurance case, execution error, sustainability criteria, etb, ai carbon, scas, assurance",False,False,False
1605,14,3.4765075005649325e-05,"280 characters, length limit, event heat, characters switch, heat levels, prevalence tweets, heat level",False,False,False
1606,14,3.4765075005649325e-05,"data attribution, airrep, iprox, attribution tda, tda methods, kernel surrogate, tda",False,False,False
1607,14,3.4765075005649325e-05,"iris, iris recognition, blind iris, pupil size, iris image, pupil, iris images",False,False,False
1608,14,3.4765075005649325e-05,"modal dialogue, resee, multimodal dialogue, zrigf, image grounded, visual knowledge, picpersona",False,False,False
1609,14,3.4765075005649325e-05,"historical turkish, vnlp, false friends, mt6, byte premiums, nlp package, semantic fingerprints",False,False,False
1610,14,3.4765075005649325e-05,"xpr, lingual phrase, croatian, differential instability, string2string, lexical sememe, sememe prediction",False,False,False
1611,14,3.4765075005649325e-05,"face sketch, sketch, photo sketch, sketch synthesis, free hand, sketches, autofi",False,False,False
1612,14,3.4765075005649325e-05,"deepprobe, common grounding, heronet, mem2seq, service qa, customer service, edited dialogues",False,False,False
1613,14,3.4765075005649325e-05,"shacl, shapes constraint, constraint language, rdf, shacl constraints, w3c, language shacl",False,False,False
1614,14,3.4765075005649325e-05,"dominating set, dominating, connected dominating, minimum dominating, train operation, weight dominating, smart train",False,False,False
1615,14,3.4765075005649325e-05,"tel, sahlqvist, bigcirc, tel bigcirc, mathcal tel, stit, ltl",False,False,False
1616,14,3.4765075005649325e-05,"fair clustering, fair graph, fairsc, fair spectral, spectral clustering, fairness constraints, smw",False,False,False
1617,14,3.4765075005649325e-05,"spam, sms spam, spam detection, sms, smishing, spam messages, image spam",False,False,False
1618,14,3.4765075005649325e-05,"ddks, chatterjee, niw, dwp, hyperprior, dlvkl, chatterjee rank",False,False,False
1619,14,3.4765075005649325e-05,"perk, tigrinya, masked measurement, xval, structure specificity, ccup, numbers",False,False,False
1620,14,3.4765075005649325e-05,"active subspace, mfrnp, highest fidelity, reliability analysis, staleness using, overlapping cover, past gradients",False,False,False
1621,14,3.4765075005649325e-05,"behavioral engagement, engagement detection, engagement, student engagement, vibed, vibed net, attentiveness",False,False,False
1622,14,3.4765075005649325e-05,"artificial life, ended evolution, jaxlife, evolutionary automata, evolutionary systems, substrates, endedness",False,False,False
1623,14,3.4765075005649325e-05,"decision theory, evidential decision, discounting, fdt, causal decision, discounting rate, edt",False,False,False
1624,14,3.4765075005649325e-05,"pypm, big data, bigsr, oop, bda, bauplan, big",False,False,False
1625,14,3.4765075005649325e-05,"hypobench, tp eval, reward rag, measurement systems, hypothesis generation, went park, declarative crowdsourcing",False,False,False
1626,14,3.4765075005649325e-05,"chatter, chatter detection, smo training, wpt, rail break, eemd, fuel flow",False,False,False
1627,14,3.4765075005649325e-05,"nppc, tiny critic, gpt code, code interpreter, critic rag, hard2verify, trajectory allocation",False,False,False
1628,14,3.4765075005649325e-05,"yt, flaming, yt 30m, comments, yt 100k, youtube comments, 30m",False,False,False
1629,14,3.4765075005649325e-05,"nsi, infographics, infographic, prototypeml, product poster, autopp, lica",False,False,False
1630,14,3.4765075005649325e-05,"ophthalmology, ophthalmologists, ophthalmic, plus v4, belo, chatgpt plus, leme",False,False,False
1631,14,3.4765075005649325e-05,"csam, ai csam, child sexual, abuse material, sexual abuse, sexual, generated csam",False,False,False
1632,14,3.4765075005649325e-05,"btai, active inference, cost goal, branching time, btai_, swarm robots, time active",False,False,False
1633,14,3.4765075005649325e-05,"shred, shallow recurrent, recurrent decoder, cs shred, uq shred, pyshred, aeroelastic",False,False,False
1634,14,3.4765075005649325e-05,"deferral, example dependent, dependent cost, des, meta des, stackgenvis, meta classifier",False,False,False
1635,14,3.4765075005649325e-05,"sea ice, sea level, day ahead, sea, arctic sea, ice, diff sparse",False,False,False
1636,14,3.4765075005649325e-05,"surgical, surgical vqa, vqla, vqa, surgical scenarios, surgical scene, surgbox",False,False,False
1637,14,3.4765075005649325e-05,"chemical reasoning, chemical, chemistry, atomized chemical, qcbench, chemical knowledge, chemalgebra",False,False,False
1638,14,3.4765075005649325e-05,"geta, dqrank, sycophancy, supradiegetic, spt, supradiegetic linguistic, sycophancy issue",False,False,False
1639,14,3.4765075005649325e-05,"gdpr, software doping, airs framework, airs, data act, aibomgen, eu data",False,False,False
1640,14,3.4765075005649325e-05,"preposition, 3d ex, definition modeling, noun noun, entropy estimates, stable human, human entropy",False,False,False
1641,14,3.4765075005649325e-05,"manyih, effiskill, flowco, code evolution, mcp zero, manyih bench, codedistiller",False,False,False
1642,14,3.4765075005649325e-05,"refusion, logical commonsenseqa, mro, explicit events, quality management, quotation, lclms",False,False,False
1643,14,3.4765075005649325e-05,"crossword, agentigraph, crossword puzzle, ipomp, faithful unfaithful, self teaching, cryptic",False,False,False
1644,14,3.4765075005649325e-05,"tree lstm, constituency, constituency trees, canonicality, filler gap, canonical tokenizations, kanji",False,False,False
1645,14,3.4765075005649325e-05,"cok, infused rag, kg infused, cawai, organization paradigm, search intents, base entity",False,False,False
1646,14,3.4765075005649325e-05,"tf_geometric, logical expressiveness, logical expressive, graded modal, expressive power, mathcal foc, foc _2",False,False,False
1647,14,3.4765075005649325e-05,"partial return, bootstrapped return, rlhf, aware irl, preference model, failure aware, return model",False,False,False
1648,14,3.4765075005649325e-05,"adapterbias, romebert, ferret, graph probing, strae, neural topology, reascan",False,False,False
1649,14,3.4765075005649325e-05,"setswana sepedi, setswana, sepedi, embeddings setswana, param model, interference matrix, lingual embeddings",False,False,False
1650,14,3.4765075005649325e-05,"envgen, webpilot, cbi, generative ui, bim, magicagent, goal spaces",False,False,False
1651,14,3.4765075005649325e-05,"backstepping, pde, pde backstepping, pdes, gain kernel, gain functions, hyperbolic pde",False,False,False
1652,14,3.4765075005649325e-05,"vr, vr vfl, vfl, vefl, vehicular federated, service caching, gail",False,False,False
1653,14,3.4765075005649325e-05,"mathematical constants, constants, render farm, farm services, cloud render, formulas, formulas mathematical",False,False,False
1654,14,3.4765075005649325e-05,"epidemic decision, epidemic situation, epidemic, federated clustering, help government, security economic, doctor recommendation",False,False,False
1655,14,3.4765075005649325e-05,"valuebench, value orientations, evaluating value, dispute, heterogeneous value, intervention messages, dispute resolution",False,False,False
1656,14,3.4765075005649325e-05,"etf, neural collapse, transformation product, orthonormal transformation, tight frame, equiangular tight, ufm",False,False,False
1657,14,3.4765075005649325e-05,"aligner, memorybank, stream aligner, trinityx, pika, baichuan, h3fusion",False,False,False
1658,14,3.4765075005649325e-05,"drmrr, wafl, distributionally robust, skwdro, distributionally, wasserstein distributionally, aloocv",False,False,False
1659,14,3.4765075005649325e-05,"mmd, mmdagg, mmd test, sig mmd, incomplete statistics, cross mmd, hbprms",False,False,False
1660,14,3.4765075005649325e-05,"disagreement discrepancy, enhancement encoding, iw correction, confidence estimator, correction needed, ncld, crcen",False,False,False
1661,14,3.4765075005649325e-05,"land, land cover, desis, species richness, land use, plant species, wilderness",False,False,False
1662,14,3.4765075005649325e-05,"spacecraft pose, spacecraft, pose estimation, debris removal, uncooperative, proximity operations, orbit proximity",False,False,False
1663,14,3.4765075005649325e-05,"dementia, spatio semantic, picture description, neurodegeneration, alzheimer disease, alzheimer, trestle",False,False,False
1664,14,3.4765075005649325e-05,"avatar, head avatar, liftavatar, animation, 3d head, rig, streamme",False,False,False
1665,14,3.4765075005649325e-05,"sign stable, stable random, needlet, finite rank, needlet kernel, fredholm kernel, associated needlet",False,False,False
1666,14,3.4765075005649325e-05,"pre rank, counterfactual detection, user view, knowledge recall, probelog, counterfactual recognition, semeval 2020",False,False,False
1667,14,3.4765075005649325e-05,"search advertising, keyword, keyword targeting, sponsored search, keyword decisions, sponsored, keyword generation",False,False,False
1668,14,3.4765075005649325e-05,"comments, live comments, video comments, commenting, live commenting, live, live video",False,False,False
1669,14,3.4765075005649325e-05,"dropout, dropout learning, utility dropout, saturation area, embedded spaces, vanilla score, dropout methods",False,False,False
1670,14,3.4765075005649325e-05,"maxcon, monotone boolean, eob, kafs, influences monotone, weighted influences, dpps",False,False,False
1671,14,3.4765075005649325e-05,"medical ethics, moral self, ethics, values rights, rights duties, human values, nursing values",False,False,False
1672,14,3.4765075005649325e-05,"multi label, minority points, local label, label data, label datasets, evosplit, jointenergy",False,False,False
1673,14,3.4765075005649325e-05,"predictive multiplicity, multiplicity, rashomon, rashomon capacity, rashomon set, arbitrariness, decisionet",False,False,False
1674,14,3.4765075005649325e-05,"sparse subspace, omp, subspace clustering, reweighted rnn, ssc, csc, omp based",False,False,False
1675,14,3.4765075005649325e-05,"repro, regexes, negative strings, rephraser, gleanvec, subregexes, splitregex",False,False,False
1676,14,3.4765075005649325e-05,"perceived usefulness, intention use, like trust, clicksight, perceived enjoyment, perceived workload, performance expectancy",False,False,False
1677,14,3.4765075005649325e-05,"genii, judgment preference, planfitting, aspirin, constructed response, comedy, judgment models",False,False,False
1678,14,3.4765075005649325e-05,"anomalous diffusion, anomalous, andi, diffusive, diffusion exponent, particle tracking, andi challenge",False,False,False
1679,14,3.4765075005649325e-05,"graph clustering, metagc, dglc, cut informed, flow imbalance, relaxed means, marco ge",False,False,False
1680,14,3.4765075005649325e-05,"shot event, dureader_retrieval, event detection, event types, p4e, chinese taxonomy, umls",False,False,False
1681,14,3.4765075005649325e-05,"bluffing, information games, poker, neural fictitious, fictitious self, dqn cfr, agreed policy",False,False,False
1682,14,3.4765075005649325e-05,"csge, meta des, cautious calibration, des framework, des, c_ρ, ds techniques",False,False,False
1683,14,3.4765075005649325e-05,"cuslink, chameleon2, nested matrix, tensor model, reference alignment, chameleon, best rank",False,False,False
1684,14,3.4765075005649325e-05,"emphasis selection, cotype, keml, gudn, xmtc, auxiliary preference, extreme multi",False,False,False
1685,14,3.4765075005649325e-05,"llmopt, optimization modeling, resocratic, optllm, agentgl, autoor, alphaopt",False,False,False
1686,14,3.4765075005649325e-05,"amortized vi, amortised learning, increase empirical, sparse deep, edge selection, divergence estimation, average bounded",False,False,False
1687,14,3.4765075005649325e-05,"φ_μ, φ_λ, stochasticnet, φ_λ φ_μ, graph laplacians, k_0, graph laplacian",False,False,False
1688,14,3.4765075005649325e-05,"bab, batllnn, fast batllnn, verification problem, crown, bab prob, tll",False,False,False
1689,14,3.4765075005649325e-05,"abcd, benchmark community, artificial benchmark, lfr, detection abcd, abcd model, community detection",False,False,False
1690,14,3.4765075005649325e-05,"fake accounts, preattack, accounts, friend requests, fake, fake account, sybiledge",False,False,False
1691,14,3.4765075005649325e-05,"microring, aberrations, tdrc, adaptive optics, silicon microring, microring based, wavelength",False,False,False
1692,14,3.4765075005649325e-05,"moral self, self correction, correction instructions, moral, risk preferences, correction, corrective signaling",False,False,False
1693,14,3.4765075005649325e-05,"vanishing ideal, riemannian meta, approximate vanishing, geoopt, cayley, pcgavi, specmuon",False,False,False
1694,14,3.4765075005649325e-05,"commonsense, commonsense reasoning, lm rankers, kg bart, piecer, generative commonsense, cskbs",False,False,False
1695,14,3.4765075005649325e-05,"rlhfuse, llamarl, areal hex, tensorhub, optihive, rlboost, rollout",False,False,False
1696,14,3.4765075005649325e-05,"conformal, aci, conformal prediction, aenbmimocqr, adaptive conformal, janet, tcp",False,False,False
1697,14,3.4765075005649325e-05,"data messages, conjunction data, debris, spacecraft collision, collision, poisson process, spacecraft debris",False,False,False
1698,14,3.4765075005649325e-05,"weight squeezing, universal neurons, refbert, intravisto, squeezing, ladabert, geolan",False,False,False
1699,14,3.4765075005649325e-05,"lait, segment encoding, longformer, stablemask, bipe, position interpolation, inductive generalization",False,False,False
1700,14,3.4765075005649325e-05,"subtitling, simulst, streamst, speech vecalign, subst, simultaneous speech, vecalign",False,False,False
1701,14,3.4765075005649325e-05,"blind users, identity effects, blind people, blind, revonad, programally, diy",False,False,False
1702,14,3.4765075005649325e-05,"self confidence, ai confidence, confidence shaping, assisted decision, trust ai, outcome feedback, user trust",False,False,False
1703,14,3.4765075005649325e-05,"gflow, worldreel, 4d, wonderzoom, sseditor, vista3d, worldsheet",False,False,False
1704,14,3.4765075005649325e-05,"intention destination, online travel, travel platforms, outdoor trail, tourists, travel, tourist",False,False,False
1705,14,3.4765075005649325e-05,"monitorability, cot monitorability, cot, cot controllability, motivated reasoning, hacking, reward hacking",False,False,False
1706,14,3.4765075005649325e-05,"molecular communication, gba, sbrnn, hermnet, gba modulation, underlying channel, geometric hyena",False,False,False
1707,14,3.4765075005649325e-05,"antenna, antenna design, antennas, slotted antenna, lads, antenna arrays, ghz ghz",False,False,False
1708,14,3.4765075005649325e-05,"degradations, image restoration, restoration, restoreagent, refsr, fape ir, composite degradations",False,False,False
1709,13,3.228185536238866e-05,"meg, libribrain, phoneme classification, pnpl, phoneme, meg signals, 2025 pnpl",False,False,False
1710,13,3.228185536238866e-05,"fofo, prosa, format following, confidence elicitation, llms format, rcs, grace",False,False,False
1711,13,3.228185536238866e-05,"cav ad, controlled sensing, cav, lead drift, anomalous processes, malicious sensors, subset processes",False,False,False
1712,13,3.228185536238866e-05,"setvae, platonic representation, platonic, plnnets, 3ds, networks converging, tas",False,False,False
1713,13,3.228185536238866e-05,"slicegan, microstructures, microstructure, grain, steels, steel, synthesize microstructures",False,False,False
1714,13,3.228185536238866e-05,"human interviewers, interviewers, interactive llms, hirenet, job interviews, socially driven, survey collection",False,False,False
1715,13,3.228185536238866e-05,"product classification, product categorization, transaction classification, item categorization, product, categorization, product level",False,False,False
1716,13,3.228185536238866e-05,"affective computing, affective, affective generation, emotion, vaeer, componential, emotions",False,False,False
1717,13,3.228185536238866e-05,"trafficking, human trafficking, asw, sex trafficking, trafficking detection, drug trafficking, trafficking activities",False,False,False
1718,13,3.228185536238866e-05,"audits, auditing, legal ai, ai audits, audit, auditing ai, ai auditing",False,False,False
1719,13,3.228185536238866e-05,"variable ordering, cylindrical algebraic, algebraic decomposition, cylindrical, decomposition cad, smnns, cad",False,False,False
1720,13,3.228185536238866e-05,"multimodal transfer, discom kd, discom, modal knowledge, crossmodal knowledge, crossmodal, multimodal knowledge",False,False,False
1721,13,3.228185536238866e-05,"ocean, floenet, surface temperature, sea surface, sea, ocean dynamics, samudra",False,False,False
1722,13,3.228185536238866e-05,"olfactory, mushroom body, olfactory learning, mbon, hyperdt, mushroom, kc",False,False,False
1723,13,3.228185536238866e-05,"spurious programs, deeptype, ws paradigm, active prompting, dynamic demonstration, supervised semantic, parsers learnt",False,False,False
1724,13,3.228185536238866e-05,"mlm, masking policies, exlm, masked pre, intermediate pre, mpnet, ccm",False,False,False
1725,13,3.228185536238866e-05,"membership inference, mias, mias diffusion, mia, membership, sedid, inference attacks",False,False,False
1726,13,3.228185536238866e-05,"occupancy perception, lidar, panoptic perception, 3dttnet, lidar bind, difffusion, lidar camera",False,False,False
1727,13,3.228185536238866e-05,"cloud removal, aclnet, cloud detection, cloud shadow, mt hccar, hccar, data filling",False,False,False
1728,13,3.228185536238866e-05,"stopsigns, designers, enchantment, casca, carpentry, creative composition, genai",False,False,False
1729,13,3.228185536238866e-05,"bitween, glle, functional data, manifold methods, proposed glle, supervised umap, linear reconstruction",False,False,False
1730,13,3.228185536238866e-05,"qlsd, fa ld, kernel null, discrete spaces, cost overfitting, metropolis, multivariate binary",False,False,False
1731,13,3.228185536238866e-05,"node distances, backtracking random, neighborhood radius, degree prior, vec, vec nbt, frw",False,False,False
1732,13,3.228185536238866e-05,"deductive coding, alpacafarm, laca, deductive, elicit convention, laca publicly, auto ethnographic",False,False,False
1733,13,3.228185536238866e-05,"hdr, ldr, hdr image, dynamic range, hdr imaging, hdr images, tone mapping",False,False,False
1734,13,3.228185536238866e-05,"char, ghazalbench, figurative, proverbs, arabic, mediom, arabic proverbs",False,False,False
1735,13,3.228185536238866e-05,"transportation equity, panarchy, chatgpt copilot, vence, controlling style, semantic accuracy, equity information",False,False,False
1736,13,3.228185536238866e-05,"mlcommons, masking benchmark, mlperf, learning clouds, cloud masking, model links, mlink",False,False,False
1737,13,3.228185536238866e-05,"fixnorm, llc, conditioning variables, cvfm, janossy pooling, janossy, rbm flow",False,False,False
1738,13,3.228185536238866e-05,"stochastic configuration, scn, scns, configuration networks, active tuning, supervisory mechanism, bscrls",False,False,False
1739,13,3.228185536238866e-05,"persuasive dialogue, persuadee, persuader, cogagent, multiplexity, values argument, deliberative ai",False,False,False
1740,13,3.228185536238866e-05,"webfaq, extraction ability, ernie gen, chatuie, cold decoding, predications, farsnet",False,False,False
1741,13,3.228185536238866e-05,"mpox, skin tones, dermatology ai, laparoscope, skin, lerplane, tones uncommon",False,False,False
1742,13,3.228185536238866e-05,"gmface, slot attention, gmnet, morphgan, head pose, facial flow, face completion",False,False,False
1743,13,3.228185536238866e-05,"hiring, hiring bias, resumes, llms hiring, job vacancies, resume, vacancies",False,False,False
1744,13,3.228185536238866e-05,"mglm, faroese, lareqa, cross lingual, lingual, multilingual sentence, channels mglm",False,False,False
1745,13,3.228185536238866e-05,"gauge flow, deep resnets, tensor gauge, grokking, pc bias, superexpressive networks, commutator defect",False,False,False
1746,13,3.228185536238866e-05,"knowledge editing, xme, model editing, remake, editing, lingual editing, ke",False,False,False
1747,13,3.228185536238866e-05,"diacritization, diacritics, shami, hebrew, premodern, arabic text, text diacritization",False,False,False
1748,13,3.228185536238866e-05,"laser chaos, photonic, laser, ultrafast, armed bandit, chaos, photonic decision",False,False,False
1749,13,3.228185536238866e-05,"ponderlm, recursive transformers, nemotron super, shot nas, mor, ouroboros, micronet",False,False,False
1750,13,3.228185536238866e-05,"aqa, visual speech, vocal tract, head translation, vsp llm, audio question, lalms",False,False,False
1751,13,3.228185536238866e-05,"partial concept, inductive inference, surrogate regret, erm, pac model, universal learning, learnability partial",False,False,False
1752,13,3.228185536238866e-05,"mtp, memlong, ntp mtp, mutor, ntp, multi token, ds mtp",False,False,False
1753,13,3.228185536238866e-05,"sprt, sprt tandem, exm, martingale posterior, roc svm, binary perceptron, thresholded map",False,False,False
1754,13,3.228185536238866e-05,"mt dnn, earley parser, lamp, earley, graph capsule, supplementary training, syntax text",False,False,False
1755,13,3.228185536238866e-05,"kapso, hai eval, tom swe, memgovern, architectural diagrams, causal translation, devstral",False,False,False
1756,13,3.228185536238866e-05,"melt pool, melt, bed fusion, powder bed, laser powder, powder, porosity",False,False,False
1757,13,3.228185536238866e-05,"qgan, drug, quantum generative, drug discovery, quantum, kras, ism061",False,False,False
1758,13,3.228185536238866e-05,"edge level, simplicial, graph matching, olf, softassign, st proc, trivial bundle",False,False,False
1759,13,3.228185536238866e-05,"adamix, kd lora, peft, adagc, lora sp, model spider, pipeinfer",False,False,False
1760,13,3.228185536238866e-05,"derivative amplification, amplification coefficients, grsd, sub riemannian, linearized assignment, assignment flows, balanced manifold",False,False,False
1761,13,3.228185536238866e-05,"unibias, infiniteicl, number minima, icl, pretraining distribution, prompted value, intrinsic prompted",False,False,False
1762,13,3.228185536238866e-05,"cell line, transcdr, drug, drug response, cell lines, drp models, sensitive drugs",False,False,False
1763,13,3.228185536238866e-05,"spurious minima, layer relu, diagram layer, deep better, minima, storage capacity, randomly connected",False,False,False
1764,13,3.228185536238866e-05,"glossy, btf, glossy objects, radiance, renderformer, radiance field, neural scene",False,False,False
1765,13,3.228185536238866e-05,"edge learning, federated edge, allocation data, feel, 5g mobile, rew afl, rewafl",False,False,False
1766,13,3.228185536238866e-05,"instance positions, scene flow, point rtd, point cloud, eipformer, volumetric function, point dae",False,False,False
1767,13,3.228185536238866e-05,"robust procrustes, balans, bls, ridge solution, proposed ridge, ridge solutions, ridge inverse",False,False,False
1768,13,3.228185536238866e-05,"swe, swe master, fullstack, swe dev, swe hero, swe zero, swe agents",False,False,False
1769,13,3.228185536238866e-05,"ldct, low dose, dose, dose ct, pfcm, cbct, langmamba",False,False,False
1770,13,3.228185536238866e-05,"visually impaired, impaired, magiceye, indoor navigation, indoor, visually, indoor assistance",False,False,False
1771,13,3.228185536238866e-05,"ip aigc, faceqvec, sex estimation, hidf, variface, biometric quality, faceqnet",False,False,False
1772,13,3.228185536238866e-05,"probabilistic programming, stochastic conditioning, probabilistic programs, stochastic probabilistic, double recurrence, xp yq, yq",False,False,False
1773,13,3.228185536238866e-05,"poi, poi recommendation, poisson factorization, hpf, lbsns, hcpf, mobility tree",False,False,False
1774,13,3.228185536238866e-05,"umo, identity motion, motion concept, dualreal, identity focused, identity confusion, image customization",False,False,False
1775,13,3.228185536238866e-05,"field theories, qft, correlators, quantum field, field theory, nn qft, virasoro",False,False,False
1776,13,3.228185536238866e-05,"scpd, scale detection, dynamic networks, change point, actuator interactions, point detection, water systems",False,False,False
1777,13,3.228185536238866e-05,"fog, fog detection, freezing gait, gait fog, gait, codas, mci lb",False,False,False
1778,13,3.228185536238866e-05,"deepkeygen, personal assistant, private key, ezpc, minionn, encrypted, privft",False,False,False
1779,13,3.228185536238866e-05,"printed, printed electronics, electronics pe, pe, feature sizes, power plane, printed machine",False,False,False
1780,13,3.228185536238866e-05,"mcmc, rare latent, mivi, constant sgd, saem, norm interpolator, chees",False,False,False
1781,13,3.228185536238866e-05,"mathcoder, opd, rlm, policy distillation, finemath, math, diversigate",False,False,False
1782,13,3.228185536238866e-05,"drug, drug repurposing, ddis, repurposing, drugs, proton, organoid clinical",False,False,False
1783,13,3.228185536238866e-05,"crater, craters, nitrate, jezero, benedix, jezero crater, benedix et",False,False,False
1784,13,3.228185536238866e-05,"military, rcbsf, agentdns, escalation, wargame, civilian, crisis simulation",False,False,False
1785,13,3.228185536238866e-05,"lifted, colour passing, lifted inference, acp, acp algorithm, commutative factors, symmetries probabilistic",False,False,False
1786,13,3.228185536238866e-05,"lut, lut nn, polylut, rpu, lutnet, luts, hic",False,False,False
1787,13,3.228185536238866e-05,"wa, comp sum, weight averaging, swa, probabilistic meta, hwa, amortised",False,False,False
1788,13,3.228185536238866e-05,"chromosome, chromosomes, straightening, ad gan, overlapping chromosome, chromosome straightening, cell nuclei",False,False,False
1789,13,3.228185536238866e-05,"quantum generative, qinr, quantum, qugans, qwgan, qgans, qgaa",False,False,False
1790,13,3.228185536238866e-05,"telecommunications, token alignment, shutdown mechanism, probabilistic token, optimal prompts, tele, shutdown",False,False,False
1791,13,3.228185536238866e-05,"sycophancy, sycophantic ai, sycophantic, epistemic attack, attn gs, silicon mirror, superficial quality",False,False,False
1792,13,3.228185536238866e-05,"saliency maps, saliency, feps, atari, active inference, sarfa, energy principle",False,False,False
1793,13,3.228185536238866e-05,"synonym, sensorimotor norms, textbf text, kgsynnet, entity synonyms, sensorimotor, 180b",False,False,False
1794,13,3.228185536238866e-05,"solar, solar panel, solar panels, pv, panels, spdnet, panel segmentation",False,False,False
1795,13,3.228185536238866e-05,"codebook, vq, hq vae, flim, codebook collapse, hypervq, student net",False,False,False
1796,13,3.228185536238866e-05,"time scale, stochastic approximation, markovian noise, coupled sequences, scale stochastic, scale sa, ttsa",False,False,False
1797,13,3.228185536238866e-05,"cardiac, atrophy, lnodes, site lifespan, visual ratings, κ_w, avra",False,False,False
1798,13,3.228185536238866e-05,"duorc, twist decoding, work generation, tid, answer summaries, generated related, related work",False,False,False
1799,13,3.228185536238866e-05,"avsr, independent vsr, visual speech, audio visual, mm sonate, sonate, face voice",False,False,False
1800,13,3.228185536238866e-05,"ucnn, dbb, bthowen, stochastic computing, s2ta, weight repetition, subp",False,False,False
1801,13,3.228185536238866e-05,"rfnn, tt rfnn, tensorized neural, tensorprojection layer, tensorprojection, scale rfnn, tensorizing",False,False,False
1802,13,3.228185536238866e-05,"mai, cycle closure, memory amortized, inference mai, closure, rightarrow text, cycles",False,False,False
1803,13,3.228185536238866e-05,"rvfl, weighted convolution, r_f, stability diffeomorphisms, diffeomorphisms, optimal density, mrnet",False,False,False
1804,13,3.228185536238866e-05,"dream4drive, unrealrox, deepgps, point peft, robotrix, posenet, class door",False,False,False
1805,13,3.228185536238866e-05,"metabbo, configx, decn, rlde afl, dops, rlde, evolution transformer",False,False,False
1806,13,3.228185536238866e-05,"rafm, fm, radial angular, flow matching, hi fm, void regions, radial",False,False,False
1807,13,3.228185536238866e-05,"fake features, boostability, bcv, cv, bbc cv, th margin, bagging",False,False,False
1808,13,3.228185536238866e-05,"code comment, cotext, comment pairs, melcotcr, comment, code syntax, comment quality",False,False,False
1809,13,3.228185536238866e-05,"poisoning, data poisoning, dpa, poisoning attacks, certified, defenses data, poisoning points",False,False,False
1810,13,3.228185536238866e-05,"mquant, ptq, quantization, mbq, rpiq, upop, existing ptq",False,False,False
1811,13,3.228185536238866e-05,"evoprompting, jaf, mlr bench, toolforge, core bench, astra bench, ai supervisor",False,False,False
1812,13,3.228185536238866e-05,"flitext, ssl, shot semi, image clustering, ps net, real unlabeled, supervised regularization",False,False,False
1813,13,3.228185536238866e-05,"hft onlstm, adaptkeybert, onlstm, hft, parent category, css lm, domain oriented",False,False,False
1814,13,3.228185536238866e-05,"malalgoqa, o1 embedder, intermediate structures, malgorithm, auto patch, zen grid, anchor entities",False,False,False
1815,13,3.228185536238866e-05,"local solvers, doge, karate club, karate, diffusion vectors, vertexes, scale free",False,False,False
1816,13,3.228185536238866e-05,"entity tracking, pmr, codetaxo, openpi2, negative statements, c_2, sert",False,False,False
