domain,topic_id,topic_label,abstract_count,abstract_share,feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,emphasis_marker_particularly_per_1k_words,emphasis_markers,2022-11-30,136,95,41,0.16422690180841099,0.431888663896425,0.15961462455927003,0.00012841679057564728,0.0015410014869077673,0.08143238919139076,0.07807694467372939,-0.07159842236911884,0.23446320075190036,0.296959350572384,0.00880118197438947,0.10561418369267364,0.0033700987440523694,0.04044118492862843,0.026349461232561912,0.18487890615278538,0.6616823739321939,0.25336766627929713,0.16508174802477146,1.1582829998396162,0.009013275988947505,0.008929598764965118,0.10715518517958142,0.6877054625501923,monthly_segmented_wls_hac,6,0.009013275988947505,0.296959350572384
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,136,95,41,0.2420632154788272,0.6306715524826606,0.18187322672955253,0.0009469851634486476,0.01136382196138377,0.15305524333570886,0.09170895250861986,-0.026694303581186074,0.3328047902526038,0.09513250420419014,0.00865732134055652,0.10388785608667823,0.0038516171931344233,0.04621940631761308,0.013297819704156603,0.1944778924691999,0.5712102762720574,0.2541297977098182,0.07311587276081381,1.069304679783301,0.024594640566027916,0.009604306504005167,0.11525167804806201,0.7502690454096356,monthly_segmented_wls_hac,6,0.024594640566027916,0.09513250420419014
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,flesch_kincaid_grade,readability,2022-11-30,136,95,41,17.01242586935877,18.159951117902015,0.5977839658476076,0.004822485954181266,0.057869831450175185,-0.06518234206820028,0.06560158419617361,-0.19376144709270055,0.06339676295629998,0.32041313022230133,0.044941999046577134,0.5393039885589256,0.002344498145191961,0.02813397774230353,0.48416139218401066,0.5944465849338405,0.9021720544047006,0.04706378783916009,0.8099270302399468,0.9944170785694545,6.70151147715795e-82,0.0497644850007584,0.5971738200091008,0.9314326525590549,monthly_segmented_wls_hac,6,1.1662644919291356e-81,0.5607229778890274
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,flesch_reading_ease,readability,2022-11-30,136,95,41,16.93238348360184,7.470694998545851,2.471649685491207,-0.04370921099588535,-0.5245105319506242,0.08234037742638911,0.3932814545840569,-0.6884912735583624,0.8531720284111406,0.8341613171378044,-0.3212484647588714,-3.8549815771064573,0.014039113661851996,0.16846936394222395,-4.185181530433216,-3.524781623779698,-1.5596795936477266,0.06816069644948206,-1.6932745586887112,-1.4260846286067417,6.958334495267016e-116,-0.3649576757547568,-4.3794921090570815,0.9736908597517893,monthly_segmented_wls_hac,6,2.435417073343456e-115,0.8341613171378045
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,gunning_fog,readability,2022-11-30,136,95,41,20.05682906104237,21.525415894208905,0.66798937603641,0.006496133107429481,0.07795359728915377,-0.02878980794818209,0.0834158622782058,-0.19228489801346546,0.13470528211710128,0.7299922122288948,0.053025171261168694,0.6363020551340244,0.0027678095775457703,0.03321371493054924,0.5712031738701479,0.7014009363979008,0.9525631364223098,0.049721920919800475,0.8551081714195008,1.0500181014251186,8.330460656636682e-82,0.05952130436859818,0.7142556524231781,0.9405397146054406,monthly_segmented_wls_hac,6,1.1662644919291356e-81,0.8341613171378045
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,list_of_three_per_1k_words,syntax,2022-11-30,136,95,41,3.0736628209707804,4.018275901830023,0.9137833287405777,0.004642877435550736,0.055714529226608835,-0.3652316674663444,0.17206083565716357,-0.702470905354385,-0.02799242957830378,0.03377990955168512,0.04281583708169745,0.5137900449803694,0.005717948362060174,0.06861538034472209,0.37930389950471416,0.6482761904560246,0.562266818424561,0.07508933265316983,0.4150917264243483,0.7094419104247739,6.994595777407406e-14,0.04745871451724819,0.5695045742069782,0.6951446912310169,monthly_segmented_wls_hac,6,6.994595777407406e-14,0.06755981910337024
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,marker_verbs_total_per_1k_words,verbs,2022-11-30,136,95,41,0.5883959694153934,2.395279160509049,0.3817184951141087,0.0032609237695805783,0.03913108523496694,1.0840093084749411,0.4795312870995375,0.14412798575984764,2.0238906311900347,0.023786509030616992,0.027683233849358155,0.33219880619229786,0.018310952997248622,0.21973143596698347,-0.09847480830298971,0.7628724206875854,0.8702717066224215,0.5756373840395086,-0.2579775660950152,1.9985209793398582,0.1305745337136434,0.030944157618938734,0.3713298914272648,0.8017775504076476,monthly_segmented_wls_hac,6,0.17409937828485786,0.047573018061233985
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,marker_words_total_per_1k_words,marker_words,2022-11-30,136,95,41,2.502324596198098,6.094545552906434,0.6380716001682387,0.01154632347589734,0.13855588171076808,0.5175487536861081,0.24382097477303372,0.039659643130961986,0.9954378642412542,0.033782448325812085,0.11121930551550485,1.3346316661860582,0.009298229769246623,0.11157875723095947,1.1159373020133776,1.5533260303587386,2.0916644242341444,0.1748687094074392,1.7489217537955635,2.434407094672725,5.663914313021993e-33,0.1227656289914022,1.4731875478968264,0.9668716338487918,monthly_segmented_wls_hac,6,1.1327828626043986e-32,0.06335652154359907
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,smog_index,readability,2022-11-30,136,95,41,17.554488290552023,18.472242927508482,0.4318911682820592,0.004773172649741462,0.05727807179689755,-0.021518242069242355,0.058480644774467246,-0.13614030582719816,0.09310382168871345,0.7129068342010891,0.03082817850798124,0.3699381420957749,0.0018668568015242643,0.02240228161829117,0.32602967012392425,0.4138466140676256,0.8565540795086969,0.05187020079016921,0.7548884859599653,0.9582196730574284,2.937849197520377e-61,0.035601351157722706,0.4272162138926725,0.9243059539662453,monthly_segmented_wls_hac,6,3.42749073044044e-61,0.8341613171378045
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,verb_align_per_1k_words,verbs,2022-11-30,136,95,41,0.06552577040633871,0.21744368847541035,0.15423000691010258,-0.0004674463907218838,-0.0056093566886626055,0.0018701894757375053,0.017135866591550683,-0.03171610904370183,0.035456487995176846,0.9130923285721624,0.009239264925121591,0.11087117910145909,0.0008253112264176265,0.009903734717011519,0.09145985905611652,0.13028249914680168,0.7188690535823133,0.06421405869990135,0.5930094985305068,0.8447286086341201,4.319584975858432e-29,0.008771818534399707,0.1052618224127965,0.7740772079013389,monthly_segmented_wls_hac,6,1.7278339903433729e-28,0.9130923285721624
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,verb_exhibit_per_1k_words,verbs,2022-11-30,136,95,41,0.16189383610759966,0.32990429004750216,0.2186847413827434,-0.000672260010732375,-0.0080671201287885,0.07449440525551014,0.023737576679071455,0.027968754964530086,0.1210200555464902,0.0016996094254419286,0.006280655461310837,0.07536786553573005,0.0010394730052561295,0.012473676063073553,0.05091946045210589,0.0998162706193542,0.34464162912866764,0.057039535471027886,0.23284413960545297,0.45643911865188225,1.5207067765461025e-09,0.005608395450578462,0.06730074540694155,0.5943897859743326,monthly_segmented_wls_hac,6,3.041413553092205e-09,0.006798437701767714
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,verb_underscore_per_1k_words,verbs,2022-11-30,136,95,41,0.0018105995053341495,0.1375906990817577,0.006761788744282281,0.00014069724241956596,0.0016883669090347916,0.0967870607389463,0.050886728923321994,-0.002950927950764806,0.1965250494286574,0.05716986407555741,0.001680020391152001,0.020160244693824013,0.0018755062658932804,0.022506075190719364,-0.02395166267998594,0.06427215206763395,2.9814957929396075,3.3284203399211987,-3.542208073305942,9.505199659185154,0.3703761443754899,0.0018207176335715669,0.0218486116028588,0.6182630438611872,monthly_segmented_wls_hac,6,0.3703761443754899,0.07622648543407655
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,word_across_per_1k_words,marker_words,2022-11-30,136,95,41,0.4176869519384612,1.5838032657417556,0.27409653306076576,0.0037458770543392314,0.04495052465207078,-0.19849747789894925,0.03891162824060641,-0.2747642692505378,-0.12223068654736069,3.374388471219632e-07,0.05524298922401978,0.6629158706882374,0.0021968237256101606,0.026361884707321925,0.6112465766618864,0.7145851647145883,2.418548907881562,0.09617737376297873,2.2300412553061233,2.607056560457,1.5335342779133796e-139,0.05898886627835901,0.7078663953403082,0.9541472801969842,monthly_segmented_wls_hac,6,6.134137111653518e-139,1.3497553884878528e-06
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,word_particularly_per_1k_words,marker_words,2022-11-30,136,95,41,0.16422690180841099,0.431888663896425,0.15961462455927003,0.00012841679057564728,0.0015410014869077673,0.08143238919139076,0.07807694467372939,-0.07159842236911884,0.23446320075190036,0.296959350572384,0.00880118197438947,0.10561418369267364,0.0033700987440523694,0.04044118492862843,0.026349461232561912,0.18487890615278538,0.6616823739321939,0.25336766627929713,0.16508174802477146,1.1582829998396162,0.009013275988947505,0.008929598764965118,0.10715518517958142,0.6877054625501923,monthly_segmented_wls_hac,6,0.009013275988947505,0.296959350572384
arxiv,4,"data, time, learning, model, based, series, time series",26586,0.066018877435728,word_while_per_1k_words,marker_words,2022-11-30,136,95,41,1.072155375684822,1.9624058122390793,0.40431296534063493,0.00428531999884099,0.05142383998609188,-0.35393211112615325,0.1786039206655797,-0.7039957956306895,-0.003868426621617016,0.0475173911576993,0.043914032944707845,0.5269683953364941,0.0060906801437378595,0.07308816172485431,0.38371559835577973,0.6702211923172086,1.3033675407676366,0.18077125393017587,0.9490558830644923,1.6576791984707815,5.593642259364181e-13,0.04819935294354884,0.5783922353225861,0.8762221045027268,monthly_segmented_wls_hac,6,7.458189679152242e-13,0.06335652154359907
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,automated_readability_index,readability,2022-11-30,136,95,41,18.729580647087978,19.879289119285527,1.4061371064850001,-0.0028790804437014983,-0.03454896532441798,-0.19285754878365435,0.19176620369440917,-0.5687193080246964,0.18300421045738763,0.31456422476289053,0.07220791250547462,0.8664949500656954,0.006108490723498672,0.07330188868198406,0.7228232482490067,1.0101666518823842,0.6162236570455931,0.052129972492668875,0.5140489109599622,0.7183984031312242,3.043734138064901e-32,0.06932883206177312,0.8319459847412775,0.8425114492724457,monthly_segmented_wls_hac,6,5.326534741613577e-32,0.4543475052616298
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,avg_syllables_per_word,readability,2022-11-30,136,95,41,1.9148567310083568,1.982047397828196,0.05228436468162619,0.00014046072637474184,0.0016855287164969021,-0.009113155121147555,0.007083049948228805,-0.022995933019676014,0.004769622777380902,0.19822866978845913,0.0031911954931776827,0.03829434591813219,0.0002493702480339131,0.0029924429764069567,0.03242915768437456,0.044159534151889834,0.7324244284370087,0.05723399327176989,0.6202458016243398,0.8446030552496779,1.7036914010591453e-37,0.0033316562195524245,0.0399798746346291,0.8903311139770046,monthly_segmented_wls_hac,6,3.9752799358046726e-37,0.4543475052616298
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,clause_depth,syntax,2022-11-30,136,95,41,11.62200425858993,11.21985882815494,1.4527515763623888,-0.002710146851356637,-0.03252176221627964,0.11182066278303204,0.11178169040419902,-0.10727145040919803,0.33091277597526214,0.31714181242082234,-0.010964324534101212,-0.13157189440921455,0.003057894261354738,0.036694731136256854,-0.20349356743627797,-0.059650221382151106,-0.0905673733555075,0.025258779087432466,-0.14007458036687515,-0.04106016634413987,0.00033632986624074413,-0.01367447138545785,-0.1640936566254942,0.2865906521432995,monthly_segmented_wls_hac,6,0.00033632986624074413,0.31714181242082234
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,dale_chall,readability,2022-11-30,136,95,41,13.112503339675918,13.928498013520883,0.3407656789039813,0.004071969007270505,0.048863628087246064,-0.1750658478932656,0.05557875632260415,-0.28400021028556977,-0.06613148550096146,0.0016334322155784863,0.03387065942138047,0.40644791305656564,0.001706207040965093,0.020474484491581117,0.36631792345306663,0.4465779026600646,1.1927489715626316,0.0600837635921377,1.0749847949220417,1.3105131482032213,1.0709685318741218e-87,0.037942628428650975,0.45531154114381167,0.9530268056295553,monthly_segmented_wls_hac,6,7.496779723118853e-87,0.011434025509049404
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,em_dash_per_1k_words,punctuation,2022-11-30,136,95,41,0.5380446552410842,0.5750134826022433,0.7044555892380358,-0.0004004196241054809,-0.004805035489265771,-0.5772172961607254,0.21480618367343426,-0.9982374161606565,-0.1561971761607942,0.007206371888133946,0.02900341388896447,0.34804096666757367,0.007543385147933236,0.09052062177519883,0.17062054798818393,0.5254613853469633,0.49405664740913924,0.12849727244425607,0.24220199341839732,0.745911301399881,0.00012061123783303983,0.02860299426485899,0.34323593117830786,0.38029945495647477,monthly_segmented_wls_hac,6,0.00012061123783303983,0.007206371888133946
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,emphasis_marker_particularly_per_1k_words,emphasis_markers,2022-11-30,136,95,41,0.11824098437565883,0.34640930657976976,0.24208921889646645,-7.319796232197449e-05,-0.0008783755478636939,0.2181730302502459,0.0938595787887724,0.03420825582425202,0.4021378046762398,0.020100742507507652,0.0008181833050358777,0.009818199660430533,0.0038204145942437617,0.04584497513092514,-0.08003795159618274,0.0996743509170438,0.04055612102507321,0.18937222954373495,-0.33061344888064725,0.41172569093079364,0.8304216110244738,0.0007449853427139032,0.008939824112566839,0.2901461177879955,monthly_segmented_wls_hac,6,0.8304216110244738,0.020100742507507652
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,136,95,41,0.24596436843999078,0.5368845425726977,0.3420628811774722,-0.0012640636850248905,-0.015168764220298687,0.3186447457426054,0.11956535698619301,0.08429664604966708,0.5529928454355437,0.0076982445972073035,0.0026330108269037545,0.03159612992284505,0.004994169350754127,0.05993003220904952,-0.085866733206892,0.1490589930525821,0.09236936148722918,0.17520179916264014,-0.2510261648715455,0.4357648878460038,0.5980429262149469,0.001368947141878864,0.016427365702546368,0.31243819758069324,monthly_segmented_wls_hac,6,0.5980429262149469,0.0076982445972073035
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,flesch_kincaid_grade,readability,2022-11-30,136,95,41,16.77269929067849,17.359957027202483,1.301160209410732,-0.004273666261439749,-0.05128399513727699,-0.03325252365400444,0.11206593476526307,-0.25290175579392005,0.18639670848591117,0.7666781098060451,0.04435911242380547,0.5323093490856656,0.003911112501026349,0.04693335001231619,0.44031998306152587,0.6242987151098054,0.4091036178601998,0.036070385239932376,0.3384056627899323,0.47980157293046727,8.143816902477752e-30,0.04008544616236572,0.48102535394838863,0.7232637809925044,monthly_segmented_wls_hac,6,1.1401343663468853e-29,0.7666781098060451
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,flesch_reading_ease,readability,2022-11-30,136,95,41,17.367128848930694,11.338354746577927,5.552530615356792,-0.004435801863701322,-0.05322962236441586,1.0679990272422035,0.601169692364333,-0.1102935697918892,2.2462916242762963,0.07564477077388128,-0.32499003966934403,-3.8998804760321284,0.021387829474418762,0.2566539536930251,-4.402922225270458,-3.396838726793799,-0.7023609136428924,0.046222879525092575,-0.7929577575120739,-0.611764069773711,3.811272792089458e-52,-0.3294258415330453,-3.953110098396544,0.8847109153786092,monthly_segmented_wls_hac,6,1.3339454772313104e-51,0.26475669770858445
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,gunning_fog,readability,2022-11-30,136,95,41,19.888011241688712,20.64925332496224,1.4638174506985417,-0.004007308516400885,-0.04808770219681062,0.07556120508765002,0.13023272365940103,-0.17969493328477598,0.330817343460076,0.5617788277978093,0.04870629659841222,0.5844755591809466,0.004776096421772295,0.057313157061267536,0.4721417713408622,0.696809347021031,0.3992817266265214,0.03915321342419943,0.3225414283150905,0.4760220249379523,2.02543419242252e-24,0.04469898808201134,0.536387856984136,0.7402798281080091,monthly_segmented_wls_hac,6,2.02543419242252e-24,0.6554086324307775
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,list_of_three_per_1k_words,syntax,2022-11-30,136,95,41,4.11067804282511,4.686473683115498,2.2221312786464775,-0.0031858859108120953,-0.038230630929745144,-0.5331874027427455,0.3478772901760357,-1.2150268914877755,0.14865208600228452,0.12535270856417455,0.06471967293254605,0.7766360751905526,0.010569039202589779,0.12682847043107734,0.528052273145641,1.0252198772354641,0.3495005370086008,0.05707514747208357,0.23763324796331695,0.46136782605388454,9.153307944344423e-10,0.061533787021733954,0.7384054442608075,0.5035883150240203,monthly_segmented_wls_hac,6,1.8306615888688845e-09,0.2507054171283491
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,marker_verbs_total_per_1k_words,verbs,2022-11-30,136,95,41,0.3854410597066026,1.7076805556610795,0.5020234011787069,0.004041730908093736,0.04850077089712483,1.1918079225311666,0.540808563545169,0.13182313798263534,2.251792707079698,0.027541793985754022,-0.0016171540254747998,-0.019405848305697596,0.019031331229457785,0.22837597475349342,-0.4670227588225446,0.42821106221114946,-0.03865526638824877,0.4549110145409291,-0.9302808548884697,0.8529703221119721,0.9322826588922686,0.002424576882618936,0.029094922591427236,0.5541109975103556,monthly_segmented_wls_hac,6,0.9322826588922686,0.055083587971508044
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,marker_words_total_per_1k_words,marker_words,2022-11-30,136,95,41,3.366258154034059,6.8901963634693235,1.563173839107441,0.009620421006995138,0.11544505208394165,0.3503146140542911,0.23321141446114188,-0.106779758289547,0.8074089863981292,0.13306270581436683,0.12247748192203614,1.4697297830644338,0.009022107961301705,0.10826529553562045,1.2575298038146177,1.6819297623142497,0.940221583994546,0.06925992031534958,0.8044721401764607,1.075971027812631,5.614237347670136e-42,0.13209790292903129,1.5851748351483754,0.9204258898212156,monthly_segmented_wls_hac,6,2.2456949390680545e-41,0.13306270581436683
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,smog_index,readability,2022-11-30,136,95,41,17.38812353313671,17.808633108613776,0.9757981506289981,-0.0033137654741610314,-0.03976518568993238,0.07095736808715558,0.07202451765538152,-0.0702106865173922,0.21212542269170337,0.3245339323297356,0.02870592810639955,0.3444711372767946,0.00277521259655443,0.03330255115865316,0.2791981370058344,0.40974413754775485,0.3530147470096649,0.034128524569539694,0.28612283885336703,0.4199066551659627,4.4700540215196725e-25,0.02539216263223852,0.30470595158686226,0.6755065609259057,monthly_segmented_wls_hac,6,5.215063025106284e-25,0.4543475052616298
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,verb_align_per_1k_words,verbs,2022-11-30,136,95,41,0.0181502591988104,0.19008058959245447,0.07295293560924063,0.0002406942542097896,0.0028883310505174752,0.0176444095379439,0.028465057765199916,-0.03814710368184793,0.07343592275773574,0.5353486016143955,0.006721479978243723,0.08065775973892467,0.0009126793438717807,0.010952152126461369,0.059191541571060394,0.10212397790678895,1.1056136269958148,0.15012627024530742,0.8113661373150125,1.3998611166766175,1.7773474496557996e-13,0.006962174232453513,0.08354609078944215,0.6463640334431346,monthly_segmented_wls_hac,6,7.109389798623198e-13,0.5353486016143955
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,verb_exhibit_per_1k_words,verbs,2022-11-30,136,95,41,0.11373816368599256,0.23980656548975093,0.24782302862068956,-0.0008287680023368797,-0.009945216028042558,0.09513697559996069,0.04790812732096823,0.0012370460508629583,0.1890369051490584,0.0470531792468083,0.004212860926912863,0.050554331122954356,0.001478432876034873,0.017741194512418474,0.015781589878614145,0.08532707236729457,0.2039936780868387,0.07158815954740272,0.06368088537392935,0.344306470799748,0.00437818195521161,0.0033840929245759835,0.0406091150949118,0.3021526388041166,monthly_segmented_wls_hac,6,0.00875636391042322,0.06273757232907773
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,verb_underscore_per_1k_words,verbs,2022-11-30,136,95,41,0.0021066124437923266,0.09329519070345157,0.014500141438353369,3.979782421560382e-05,0.00047757389058724584,0.08756160121990665,0.03910741577286824,0.010911066305084899,0.1642121361347284,0.02515575426503453,0.00033235604557460714,0.003988272546895285,0.0014412481451806366,0.01729497774216764,-0.029909883827753288,0.03788642892154386,0.2750505961511636,1.1927454511872437,-2.062730488175834,2.6128316804781617,0.8176232909115144,0.00037215386979021095,0.004465846437482532,0.3806854580352085,monthly_segmented_wls_hac,6,0.9322826588922686,0.055083587971508044
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,word_across_per_1k_words,marker_words,2022-11-30,136,95,41,0.898116506807161,1.9743468528766956,0.8873615986065844,0.0015092156307394506,0.018110587568873408,-0.5826562603734728,0.19481223246638738,-0.9644882360075921,-0.2008242847393536,0.0027819231635457424,0.07493851569952978,0.8992621883943573,0.0063534564826908755,0.07624147779229051,0.749828891921468,1.0486954848672467,1.013411206667564,0.08591928917367148,0.8450093998871681,1.18181301344796,4.1459073352380027e-32,0.07644773133026923,0.9173727759632309,0.872748352999286,monthly_segmented_wls_hac,6,8.291814670476005e-32,0.01112769265418297
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,word_particularly_per_1k_words,marker_words,2022-11-30,136,95,41,0.11824098437565883,0.34640930657976976,0.24208921889646645,-7.319796232197449e-05,-0.0008783755478636939,0.2181730302502459,0.0938595787887724,0.03420825582425202,0.4021378046762398,0.020100742507507652,0.0008181833050358777,0.009818199660430533,0.0038204145942437617,0.04584497513092514,-0.08003795159618274,0.0996743509170438,0.04055612102507321,0.18937222954373495,-0.33061344888064725,0.41172569093079364,0.8304216110244738,0.0007449853427139032,0.008939824112566839,0.2901461177879955,monthly_segmented_wls_hac,6,0.8304216110244738,0.040201485015015304
arxiv,7,"models, model, performance, design, based, large, memory",9316,0.0231336741966163,word_while_per_1k_words,marker_words,2022-11-30,136,95,41,1.2926291968701,2.4737664407632933,0.8035896821062244,0.005055158254488115,0.06066189905385738,-0.26203995356001725,0.15952663370053669,-0.5747121556130692,0.05063224849303466,0.10046376751759716,0.04847587850332993,0.5817105420399592,0.004768515838472115,0.05722219006166537,0.4695550495190951,0.6938660345608233,0.7238900087856833,0.07120821899017529,0.5843218995649397,0.8634581180064268,2.81738300572692e-24,0.05353103675781805,0.6423724410938165,0.8181517994430891,monthly_segmented_wls_hac,6,3.75651067430256e-24,0.13306270581436683
arxiv,6,"ai, human, systems, intelligence, artificial, agents, artificial intelligence",7709,0.0191431402298964,automated_readability_index,readability,2022-11-30,136,95,41,18.901683528873225,20.242028259474754,1.4218553062474433,0.0069117869746208906,0.08294144369545069,-0.4479525543776686,0.20879588812474367,-0.8571924951021662,-0.038712613653171024,0.03192016901012813,0.0636973964463831,0.7643687573565972,0.005487389434451445,0.06584867321341734,0.6353053578582992,0.8934321568548953,0.537585473007037,0.04631179623136547,0.44681435239356065,0.6283565936205133,3.754670568157008e-31,0.07060918342100399,0.8473102010520479,0.7383175821659089,monthly_segmented_wls_hac,6,4.380448996183176e-31,0.22344118307089694
arxiv,6,"ai, human, systems, intelligence, artificial, agents, artificial intelligence",7709,0.0191431402298964,avg_syllables_per_word,readability,2022-11-30,136,95,41,1.9083977302611772,2.003415667926271,0.038737459841729494,0.00021501447300849687,0.0025801736761019625,0.002572984566548602,0.005511330651841356,-0.008229223511060455,0.013375192644157659,0.6406046229184847,0.003678411274057933,0.0441409352886952,0.00018657108278552804,0.0022388529934263364,0.03975278342157958,0.04852908715581081,1.1394896688900822,0.057795555066689146,1.0262103809593714,1.2527689568207927,1.5758191270474713e-86,0.00389342574706643,0.046721108964797156,0.9202145577326108,monthly_segmented_wls_hac,6,1.1030733889332299e-85,0.8623750220799934
arxiv,6,"ai, human, systems, intelligence, artificial, agents, artificial intelligence",7709,0.0191431402298964,clause_depth,syntax,2022-11-30,136,95,41,11.9432678453558,11.73910048182441,0.8830152840539047,0.007753684569205504,0.09304421483046604,-0.07716523793256358,0.09947210780422831,-0.27213056922885104,0.1178000933637239,0.43789809378379746,-0.02945604688540896,-0.35347256262490756,0.0031601867962587306,0.03792224155510476,-0.4278001560729129,-0.27914496917690224,-0.40030174902763,0.04294630256115675,-0.4844765020474972,-0.3161269960077628,1.1526754090932776e-20,-0.021702362316203455,-0.26042834779444146,0.36746963182484627,monthly_segmented_wls_hac,6,2.3053508181865552e-20,0.7781388084736659
arxiv,6,"ai, human, systems, intelligence, artificial, agents, artificial intelligence",7709,0.0191431402298964,dale_chall,readability,2022-11-30,136,95,41,12.516314619971359,13.52365661908862,0.3890007052253918,0.00611144208904261,0.07333730506851133,-0.0806555478228089,0.06700633050914115,-0.21198795562072556,0.05067685997510776,0.22870539192523523,0.03152357070140947,0.3782828484169137,0.0017743990903860277,0.021292789084632332,0.3365489818110343,0.4200167150227931,0.9724477188228539,0.054737147770194984,0.8651629091932718,1.0797325284524362,1.3013603952859499e-70,0.03763501279045208,0.45162015348542495,0.9407436531635285,monthly_segmented_wls_hac,6,4.554761383500825e-70,0.4592964886555796
arxiv,6,"ai, human, systems, intelligence, artificial, agents, artificial intelligence",7709,0.0191431402298964,em_dash_per_1k_words,punctuation,2022-11-30,136,95,41,0.7947103093224022,1.0879108264372694,0.9832514442081243,0.00013925808435583185,0.0016710970122699822,-0.2901408686645809,0.23496236589218097,-0.7506671058132556,0.1703853684840938,0.21689015110614285,0.024056170244404672,0.28867404293285603,0.009773579379859166,0.11728295255830999,0.058799455918568486,0.5185486299471437,0.2935912727444238,0.11928073256252932,0.059801036921866384,0.5273815085669814,0.013841642247543948,0.024195428328760503,0.290345139945126,0.20057993442950517,monthly_segmented_wls_hac,6,0.013841642247543948,0.21689015110614285
arxiv,6,"ai, human, systems, intelligence, artificial, agents, artificial intelligence",7709,0.0191431402298964,emphasis_marker_particularly_per_1k_words,emphasis_markers,2022-11-30,136,95,41,0.15780869494235203,0.3909788606804936,0.2504584723834599,7.801339571105132e-05,0.0009361607485326158,0.26834409206604476,0.06753848451286744,0.1359686624208246,0.4007195217112649,7.091263968923824e-05,-0.0018884722482609031,-0.022661666979130836,0.002220872220894144,0.02665046665072973,-0.07489658161456111,0.029573247656299435,-0.09048073624131629,0.10640672841734423,-0.299037923939311,0.11807645145667842,0.3951421493301745,-0.001810458852549852,-0.021725506230598223,0.28802841957890946,monthly_segmented_wls_hac,6,0.3951421493301745,7.091263968923824e-05
arxiv,6,"ai, human, systems, intelligence, artificial, agents, artificial intelligence",7709,0.0191431402298964,emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,136,95,41,0.24939141604173293,0.5059789855472359,0.30978229583830125,0.00040602439375016653,0.004872292725001998,0.20848314932745715,0.0764944914208302,0.05855394614262996,0.3584123525122843,0.00642107543489427,0.0005926192315806882,0.007111430778968258,0.0022286842017810635,0.02674421042137276,-0.04530722164692236,0.05953008320485887,0.022956220786355883,0.08633227521605231,-0.14625503863710668,0.19216748020981841,0.7903120428720222,0.0009986436253308548,0.011983723503970258,0.2510257897296059,monthly_segmented_wls_hac,6,0.7903120428720222,0.00642107543489427
